Year,Region,Category,Indicator,Characteristic,Age,Sex,Result,Unit,Significants (g),Comments
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,38.4,Per cent,,
2010,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,12.8,Per cent,,*
2016,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,50 to 59,Persons,20.4,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,,Per cent,,n.p.
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,27.54659912,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,24.4,Per cent,,
2013,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,25.2,Per cent,,
2013,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,18 to 24,Persons,27.8,Per cent,,
2010,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",20 to 29,Persons,56,Per cent,,
2013,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,18 to 24,Persons,21.3,Per cent,,
2013,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,37.2,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",45 to 54,Persons,24.5,Per cent,,
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,17.4,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",40 to 49,Persons,32.9,Per cent,,
2010,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,50 to 59,Persons,37.26619127,Per cent,,
2016,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",14 to 19,Persons,8.7,Per cent,,*#
2013,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",45 to 54,Persons,26.9,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",40 to 49,Persons,29.6,Per cent,,
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",45 to 54,Persons,24.1,Per cent,,
2013,SA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,32.3,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",20 to 29,Persons,39.2,Per cent,,
2010,WA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,22.38095035,Per cent,,
2013,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",45 to 54,Persons,27,Per cent,,
2016,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,14.7,Per cent,,
2013,WA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,25.1,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,50 to 59,Persons,22.1,Per cent,,
2016,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,11.7,Per cent,,#
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,15.3,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,9.1,Per cent,,
2010,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,21.23142079,Per cent,,
2010,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,32.8,Per cent,,
2010,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",12 to 17,Persons,12.3,Per cent,,*
2013,SA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,20.6,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,20 to 29,Persons,20.5,Per cent,,
2010,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",40 to 49,Persons,31.4,Per cent,,
2016,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,39.1,Per cent,,
2013,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,17.2,Per cent,,
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,6,Per cent,,*
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,17.4,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,20.6,Per cent,,
2016,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,24.8,Per cent,,
2010,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,64,Per cent,,
2013,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,22.4,Per cent,,
2013,WA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,20 to 29,Persons,25.7,Per cent,,
2016,WA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,55 to 64,Persons,23,Per cent,,
2010,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,43.7,Per cent,,
2013,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,30,Per cent,,
2013,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,20.3,Per cent,,
2016,SA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",25 to 34,Persons,34.5,Per cent,,
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,18.20741399,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,20.9,Per cent,,
2016,SA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,17.9,Per cent,,
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,51.5,Per cent,,
2013,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,22.5,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,30.4,Per cent,,
2016,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",45 to 54,Persons,30,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,39.9,Per cent,,
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",45 to 54,Persons,27.6,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",25 to 34,Persons,39.4,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,24.6,Per cent,,
2010,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,23.7,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,2.3,Per cent,,*
2013,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,21.9,Per cent,,
2010,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,65 to 74,Persons,18.29723479,Per cent,,
2013,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",40 to 49,Persons,32.6,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,5.5,Per cent,,*
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,24.7,Per cent,,
2013,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,21,Per cent,,
2013,WA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,50 to 59,Persons,22.1,Per cent,,
2013,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,18 to 24,Persons,25.1,Per cent,,
2013,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,22.9,Per cent,,
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,26.4,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,37.2,Per cent,,
2010,SA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,20 to 29,Persons,27.20577554,Per cent,,
2013,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,6.1,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,39,Per cent,,
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,40.2,Per cent,,
2010,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",25 to 34,Persons,37.3,Per cent,,
2010,WA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,12 to 17,Persons,4.9,Per cent,,*
2016,WA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,26.6,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",55 to 64,Persons,19.5,Per cent,,
2010,SA,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,53,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,20 to 29,Persons,27.4,Per cent,,
2016,Qld,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,42,Per cent,,
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,19.6,Per cent,,
2010,Tas,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",14 to 19,Persons,32.8,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",65 to 74,Persons,11.1,Per cent,,
2010,SA,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,24.21424425,Per cent,,
2013,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",35 to 44,Persons,40.6,Per cent,,
2010,Qld,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,45 to 54,Persons,25.26191283,Per cent,,
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",40 to 49,Persons,25.6,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,25.8,Per cent,,
2016,NSW,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,35 to 44,Persons,16.8,Per cent,,
2013,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",50 to 59,Persons,35.5,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",18 to 24,Persons,42,Per cent,,
2016,NT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,39.8,Per cent,,
2016,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,23.6,Per cent,,
2010,VIC,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",20 to 29,Persons,42.4,Per cent,,
2016,Tas,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,50 to 59,Persons,15.1,Per cent,,
2016,Australia,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,31.1,Per cent,,
2016,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,50 to 59,Persons,14,Per cent,,
2010,Australia,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,14 to 19,Persons,15.3,Per cent,,
2016,ACT,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,40 to 49,Persons,24.7,Per cent,,
2016,VIC,Alcohol,Alcohol consumption (2009 guidelines),at risk of alcohol-related harm over a lifetime,30 to 39,Persons,16.2,Per cent,,
2013,ACT,Alcohol,Alcohol consumption (2009 guidelines),"at risk of injury on a single occasion of drinking, at least monthly",30 to 39,Persons,29.4,Per cent,,
